date,close
2023-04-18,24.045
2023-04-19,23.375
2023-04-20,22.955
2023-04-21,23.855
2023-04-24,24.595
2023-04-25,24.445
2023-04-26,24.615
2023-04-27,25.855
2023-04-28,25.075
2023-05-04,25.165
2023-05-05,24.315
2023-05-08,26.835
2023-05-09,26.945
2023-05-10,26.415
2023-05-11,25.665
2023-05-12,25.175
2023-05-15,27.775
2023-05-16,27.925
2023-05-17,29.205
2023-05-18,29.115
2023-05-19,28.195
2023-05-22,27.965
2023-05-23,27.145
2023-05-24,26.945
2023-05-25,27.335
2023-05-26,26.985
2023-05-29,28.225
2023-05-30,28.245
2023-05-31,27.985
2023-06-01,28.095
2023-06-02,27.565
2023-06-05,27.805
2023-06-06,27.005
2023-06-07,26.735
2023-06-08,26.965
2023-06-09,26.965
2023-06-12,26.915
2023-06-13,26.925
2023-06-14,26.925
2023-06-15,26.665
2023-06-16,27.845
2023-06-19,29.315
2023-06-20,31.865
2023-06-21,31.445
2023-06-26,31.045
2023-06-27,32.055
2023-06-28,31.575
2023-06-29,31.775
2023-06-30,32.075
2023-07-03,31.895
2023-07-04,30.815
2023-07-05,30.145
2023-07-06,30.165
2023-07-07,30.115
2023-07-10,30.205
2023-07-11,30.105
2023-07-12,29.425
2023-07-13,29.855
2023-07-14,30.935
2023-07-17,31.415
2023-07-18,31.065
2023-07-19,31.035
2023-07-20,30.615
2023-07-21,30.085
2023-07-24,31.455
2023-07-25,31.525
2023-07-26,30.865
2023-07-27,32.075
2023-07-28,31.585
2023-07-31,32.565
2023-08-01,32.355
2023-08-02,31.655
2023-08-03,31.465
2023-08-04,29.885
2023-08-07,29.925
2023-08-08,28.495
2023-08-09,28.285
2023-08-10,28.575
2023-08-11,28.195
2023-08-14,28.935
2023-08-15,28.615
2023-08-16,27.885
2023-08-17,28.265
2023-08-18,27.345
2023-08-21,27.145
2023-08-22,28.165
2023-08-23,27.535
2023-08-24,27.375
2023-08-25,27.385
2023-08-28,27.685
2023-08-29,28.245
2023-08-30,28.325
2023-08-31,27.575
2023-09-01,27.575
2023-09-04,28.105
2023-09-05,28.025
2023-09-06,27.655
2023-09-07,26.255
2023-09-08,26.595
2023-09-11,27.115
2023-09-12,26.875
2023-09-13,26.665
2023-09-14,26.695
2023-09-15,26.605
2023-09-18,27.035
2023-09-19,27.195
2023-09-20,26.935
2023-09-21,27.035
2023-09-22,27.395
2023-09-25,27.305
2023-09-26,27.465
2023-09-27,26.565
2023-09-28,27.085
2023-10-09,27.515
2023-10-10,26.935
2023-10-11,26.675
2023-10-12,26.725
2023-10-13,25.985
2023-10-16,26.115
2023-10-17,26.065
2023-10-18,25.365
2023-10-19,24.975
2023-10-20,24.925
2023-10-23,24.375
2023-10-24,24.405
2023-10-25,24.285
2023-10-26,24.675
2023-10-27,25.065
2023-10-30,25.195
2023-10-31,25.065
2023-11-01,25.135
2023-11-02,24.755
2023-11-03,25.135
2023-11-06,25.355
2023-11-07,25.245
2023-11-08,25.085
2023-11-09,24.915
2023-11-10,24.685
2023-11-13,24.915
2023-11-14,25.265
2023-11-15,25.245
2023-11-16,25.065
2023-11-17,24.895
2023-11-20,25.835
2023-11-21,25.565
2023-11-22,25.275
2023-11-23,25.495
2023-11-24,24.925
2023-11-27,25.185
2023-11-28,25.535
2023-11-29,25.625
2023-11-30,26.825
2023-12-01,26.765
2023-12-04,27.135
2023-12-05,26.605
2023-12-06,27.195
2023-12-07,27.175
2023-12-08,26.775
2023-12-11,27.115
2023-12-12,27.965
2023-12-13,27.915
2023-12-14,27.775
2023-12-15,28.005
2023-12-18,28.215
2023-12-19,28.835
2023-12-20,28.375
2023-12-21,28.385
2023-12-22,28.495
2023-12-25,28.065
2023-12-26,27.955
2023-12-27,28.465
2023-12-28,27.985
2023-12-29,28.625
2024-01-02,28.985
2024-01-03,29.435
2024-01-04,28.985
2024-01-05,28.705
2024-01-08,28.635
2024-01-09,28.275
2024-01-10,28.345
2024-01-11,28.785
2024-01-12,28.815
2024-01-15,28.615
2024-01-16,28.685
2024-01-17,27.975
2024-01-18,27.825
2024-01-19,27.865
2024-01-22,27.225
2024-01-23,27.335
2024-01-24,28.545
2024-01-25,29.975
2024-01-26,29.925
2024-01-29,29.835
2024-01-30,30.445
2024-01-31,29.775
2024-02-01,29.715
2024-02-02,29.875
2024-02-05,29.565
2024-02-06,29.525
2024-02-07,30.855
2024-02-08,30.585
2024-02-19,32.095
2024-02-20,31.955
2024-02-21,32.115
2024-02-22,32.735
2024-02-23,32.415
2024-02-26,32.045
2024-02-27,32.835
2024-02-28,32.385
2024-02-29,34.685
2024-03-01,34.845
2024-03-04,36.095
2024-03-05,36.655
2024-03-06,36.445
2024-03-07,35.925
2024-03-08,36.635
2024-03-11,36.205
2024-03-12,34.015
2024-03-13,33.535
2024-03-14,33.525
2024-03-15,33.485
2024-03-18,34.305
2024-03-19,33.965
2024-03-20,34.065
