市场,信号日,代码,名称,排名,持有期,买入价,卖出价,收益%,实际持有交易日,数据补齐,日线J,周线J,月线J,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,策略
ETF,2026-08-05,159995,芯片ETF华夏,13,2,1.17,1.21,3.42,2,False,40.24,-3.64,35.64,,,,,全样本(基准)
ETF,2026-08-05,510050,上证50ETF华夏,17,2,3.03,3.07,1.32,2,False,19.36,65.22,36.14,11.5,77.59,1.24,53.84,全样本(基准)
ETF,2026-08-05,510180,上证180ETF华安,29,2,3.99,4.05,1.5,2,False,61.6,41.26,32.08,11.99,65.38,1.22,40.44,全样本(基准)
ETF,2026-08-05,510210,上证指数ETF富国,22,2,0.99,1.0,1.01,2,False,97.13,30.43,18.39,14.98,69.99,,,全样本(基准)
ETF,2026-08-05,510300,沪深300ETF华泰柏瑞,1,2,4.71,4.75,0.85,2,False,66.94,15.94,36.22,14.25,74.08,1.45,47.16,全样本(基准)
ETF,2026-08-05,510500,中证500ETF南方,6,2,7.82,7.99,2.17,2,False,93.77,10.93,34.0,27.14,70.27,2.41,77.48,全样本(基准)
ETF,2026-08-05,510880,红利ETF华泰柏瑞,18,2,3.23,3.28,1.55,2,False,24.58,92.34,59.19,8.45,71.42,0.83,59.28,全样本(基准)
ETF,2026-08-05,512010,医药ETF易方达,28,2,0.39,0.4,2.56,2,False,99.16,111.29,70.14,23.92,6.01,,,全样本(基准)
ETF,2026-08-05,512070,证券保险ETF易方达,34,2,0.81,0.8,-1.23,2,False,40.11,93.53,17.58,9.75,1.97,,,全样本(基准)
ETF,2026-08-05,512100,中证1000ETF南方,11,2,3.04,3.11,2.3,2,False,108.36,14.82,21.43,30.71,66.39,2.34,41.2,全样本(基准)
ETF,2026-08-05,512170,医疗ETF华宝,15,2,0.34,0.35,2.94,2,False,107.22,109.49,37.94,28.24,24.7,3.42,10.84,全样本(基准)
ETF,2026-08-05,512400,有色金属ETF南方,16,2,1.9,1.99,4.74,2,False,90.41,47.12,6.76,16.22,88.78,,,全样本(基准)
ETF,2026-08-05,512480,半导体ETF国联安,20,2,1.03,1.08,4.85,2,False,39.49,-5.64,36.89,84.51,79.83,,,全样本(基准)
ETF,2026-08-05,512660,军工ETF国泰,55,2,1.14,1.15,0.88,2,False,111.35,27.38,-2.68,45.94,13.68,3.27,54.08,全样本(基准)
ETF,2026-08-05,512690,酒ETF鹏华,37,2,0.44,0.44,0.0,2,False,63.23,101.75,29.07,19.7,19.25,,,全样本(基准)
ETF,2026-08-05,512710,军工龙头ETF富国,49,2,0.62,0.63,1.61,2,False,113.21,31.86,-8.3,,,,,全样本(基准)
ETF,2026-08-05,512760,芯片ETF国泰,41,2,1.11,1.16,4.5,2,False,36.94,-3.41,37.98,84.76,67.18,,,全样本(基准)
ETF,2026-08-05,512800,银行ETF华宝,43,2,0.8,0.8,0.0,2,False,1.14,88.51,65.95,6.68,71.31,0.67,38.16,全样本(基准)
ETF,2026-08-05,512880,证券ETF国泰,4,2,1.11,1.1,-0.9,2,False,64.39,61.35,36.67,15.33,10.03,1.31,21.84,全样本(基准)
ETF,2026-08-05,512890,红利低波ETF华泰柏瑞,12,2,1.16,1.16,0.0,2,False,6.5,92.86,60.92,7.74,68.7,0.85,57.04,全样本(基准)
ETF,2026-08-05,512950,央企改革ETF华夏,60,2,1.5,1.53,2.0,2,False,69.17,26.07,32.29,15.52,80.24,,,全样本(基准)
ETF,2026-08-05,513630,港股低波红利ETF摩根,40,2,1.59,1.56,-1.89,2,False,3.84,88.02,35.96,,,,,全样本(基准)
ETF,2026-08-05,515050,通信ETF华夏,27,2,1.0,1.04,4.0,2,False,70.88,-1.14,35.35,47.3,90.54,,,全样本(基准)
ETF,2026-08-05,515180,红利ETF易方达,24,2,1.4,1.41,0.71,2,False,36.36,95.5,46.14,8.31,55.88,0.82,44.84,全样本(基准)
ETF,2026-08-05,515220,煤炭ETF国泰,39,2,1.17,1.23,5.13,2,False,12.56,31.88,23.86,17.5,82.51,1.66,86.92,全样本(基准)
ETF,2026-08-05,515450,红利低波50ETF南方,23,2,1.4,1.4,0.0,2,False,-2.15,87.05,63.75,8.29,74.12,0.85,57.04,全样本(基准)
ETF,2026-08-05,515880,通信ETF国泰,9,2,0.64,0.66,3.12,2,False,80.54,-0.25,30.39,47.57,89.96,,,全样本(基准)
ETF,2026-08-05,515980,人工智能ETF华富,56,2,1.07,1.08,0.93,2,False,71.07,13.08,45.65,54.39,87.37,,,全样本(基准)
ETF,2026-08-05,516150,稀土ETF嘉实,57,2,1.75,1.82,4.0,2,False,116.22,14.92,11.05,28.85,28.89,,,全样本(基准)
ETF,2026-08-05,516650,有色金属ETF华夏,44,2,1.86,1.93,3.76,2,False,95.59,55.0,3.72,18.57,23.88,,,全样本(基准)
ETF,2026-08-05,517520,黄金股ETF永赢,38,2,2.0,2.11,5.5,2,False,90.17,111.34,4.43,21.9,57.49,,,全样本(基准)
ETF,2026-08-05,560860,工业有色ETF万家,47,2,1.64,1.71,4.27,2,False,92.44,37.38,12.2,62.71,34.71,,,全样本(基准)
ETF,2026-08-05,562500,机器人ETF华夏,25,2,1.02,1.02,0.0,2,False,120.72,14.6,26.22,54.43,60.57,,,全样本(基准)
ETF,2026-08-05,563300,中证2000ETF华泰柏瑞,53,2,1.36,1.4,2.94,2,False,110.67,20.82,21.95,37.46,61.1,,,全样本(基准)
ETF,2026-08-05,563360,A500ETF华泰柏瑞,7,2,1.3,1.32,1.54,2,False,80.74,13.84,33.45,16.17,71.4,,,全样本(基准)
ETF,2026-08-05,588000,科创50ETF华夏,2,2,1.79,1.84,2.79,2,False,40.32,0.3,41.17,76.6,81.97,7.67,91.18,全样本(基准)
ETF,2026-08-05,588170,科创半导体ETF华夏,8,2,0.95,1.02,7.37,2,False,35.92,8.4,46.86,40.07,78.68,,,全样本(基准)
ETF,2026-08-05,588200,科创芯片ETF嘉实,5,2,1.17,1.22,4.27,2,False,39.82,-2.74,42.46,113.8,78.34,,,全样本(基准)
ETF,2026-08-05,159201,自由现金流ETF华夏,31,3,1.17,1.19,1.71,3,False,49.4,97.39,13.67,,,,,全样本(基准)
ETF,2026-08-05,159206,卫星ETF永赢,35,3,1.37,1.45,5.84,3,False,110.68,14.56,3.53,,,,,全样本(基准)
ETF,2026-08-05,159263,价值ETF易方达,54,3,1.15,1.15,0.0,3,False,37.54,102.6,49.17,,,,,全样本(基准)
ETF,2026-08-05,159307,红利低波100ETF博时,50,3,1.03,1.03,0.0,3,False,20.57,94.04,56.8,8.67,78.63,,,全样本(基准)
ETF,2026-08-05,159326,电网设备ETF华夏,21,3,1.69,1.71,1.18,3,False,103.86,8.41,24.87,12.66,86.7,,,全样本(基准)
ETF,2026-08-05,159363,创业板人工智能ETF华宝,51,3,1.23,1.22,-0.81,3,False,101.38,14.37,42.29,,,,,全样本(基准)
ETF,2026-08-05,159516,半导体设备ETF国泰,10,3,0.7,0.76,8.57,3,False,40.22,8.64,47.95,100.05,94.48,,,全样本(基准)
ETF,2026-08-05,159530,机器人ETF易方达,26,3,1.42,1.4,-1.41,3,False,124.12,12.13,21.2,,,,,全样本(基准)
ETF,2026-08-05,159611,电力ETF广发,42,3,1.07,1.06,-0.93,3,False,45.99,34.03,15.36,15.23,67.01,,,全样本(基准)
ETF,2026-08-05,159755,电池ETF广发,48,3,0.97,0.99,2.06,3,False,98.17,22.88,4.55,25.54,37.4,3.47,49.4,全样本(基准)
ETF,2026-08-05,159781,科创创业ETF易方达,32,3,1.13,1.13,0.0,3,False,60.02,0.34,37.24,43.35,61.97,,,全样本(基准)
ETF,2026-08-05,159796,电池ETF汇添富,61,3,0.87,0.88,1.15,3,False,104.78,19.09,9.56,,,,,全样本(基准)
ETF,2026-08-05,159819,人工智能ETF易方达,19,3,1.85,1.81,-2.16,3,False,68.97,12.1,46.54,50.85,75.11,,,全样本(基准)
ETF,2026-08-05,159851,金融科技ETF华宝,52,3,0.65,0.64,-1.54,3,False,104.91,61.48,6.28,33.64,14.28,,,全样本(基准)
ETF,2026-08-05,159852,软件ETF嘉实,46,3,0.75,0.73,-2.67,3,False,109.95,84.9,8.95,58.54,55.01,,,全样本(基准)
ETF,2026-08-05,159865,养殖ETF国泰,58,3,0.53,0.55,3.77,3,False,75.75,97.15,18.41,22.65,52.21,,,全样本(基准)
ETF,2026-08-05,159869,游戏ETF华夏,45,3,1.16,1.15,-0.86,3,False,112.48,91.73,5.63,20.57,20.82,,,全样本(基准)
ETF,2026-08-05,159870,化工ETF鹏华,36,3,0.81,0.84,3.7,3,False,92.73,37.4,17.86,21.53,53.07,,,全样本(基准)
ETF,2026-08-05,159915,创业板ETF易方达,3,3,3.56,3.56,0.0,3,False,90.25,8.83,32.37,43.66,53.92,5.75,67.84,全样本(基准)
ETF,2026-08-05,159928,消费ETF汇添富,33,3,0.67,0.69,2.99,3,False,35.19,98.52,31.73,20.25,21.93,3.6,4.44,全样本(基准)
ETF,2026-08-05,159949,创业板50ETF华安,14,3,1.68,1.66,-1.19,3,False,86.82,8.21,27.56,,,,,全样本(基准)
ETF,2026-08-05,159967,创业板成长ETF华夏,59,3,0.79,0.81,2.53,2,True,79.78,2.87,35.8,,,,,全样本(基准)
ETF,2026-08-05,159992,创新药ETF银华,30,3,0.87,0.92,5.75,3,False,77.55,75.97,68.75,28.81,33.79,,,全样本(基准)
ETF,2026-08-05,159995,芯片ETF华夏,13,3,1.17,1.21,3.42,3,False,40.24,-3.64,35.64,,,,,全样本(基准)
ETF,2026-08-05,510050,上证50ETF华夏,17,3,3.03,3.08,1.65,3,False,19.36,65.22,36.14,11.5,77.59,1.24,53.84,全样本(基准)
ETF,2026-08-05,510180,上证180ETF华安,29,3,3.99,4.07,2.01,3,False,61.6,41.26,32.08,11.99,65.38,1.22,40.44,全样本(基准)
ETF,2026-08-05,510210,上证指数ETF富国,22,3,0.99,1.01,2.02,3,False,97.13,30.43,18.39,14.98,69.99,,,全样本(基准)
ETF,2026-08-05,510300,沪深300ETF华泰柏瑞,1,3,4.71,4.76,1.06,3,False,66.94,15.94,36.22,14.25,74.08,1.45,47.16,全样本(基准)
ETF,2026-08-05,510500,中证500ETF南方,6,3,7.82,8.04,2.81,3,False,93.77,10.93,34.0,27.14,70.27,2.41,77.48,全样本(基准)
ETF,2026-08-05,510880,红利ETF华泰柏瑞,18,3,3.23,3.32,2.79,3,False,24.58,92.34,59.19,8.45,71.42,0.83,59.28,全样本(基准)
ETF,2026-08-05,512010,医药ETF易方达,28,3,0.39,0.41,5.13,3,False,99.16,111.29,70.14,23.92,6.01,,,全样本(基准)
ETF,2026-08-05,512070,证券保险ETF易方达,34,3,0.81,0.8,-1.23,3,False,40.11,93.53,17.58,9.75,1.97,,,全样本(基准)
ETF,2026-08-05,512100,中证1000ETF南方,11,3,3.04,3.13,2.96,3,False,108.36,14.82,21.43,30.71,66.39,2.34,41.2,全样本(基准)
ETF,2026-08-05,512170,医疗ETF华宝,15,3,0.34,0.35,2.94,3,False,107.22,109.49,37.94,28.24,24.7,3.42,10.84,全样本(基准)
ETF,2026-08-05,512400,有色金属ETF南方,16,3,1.9,2.02,6.32,3,False,90.41,47.12,6.76,16.22,88.78,,,全样本(基准)
ETF,2026-08-05,512480,半导体ETF国联安,20,3,1.03,1.08,4.85,3,False,39.49,-5.64,36.89,84.51,79.83,,,全样本(基准)
ETF,2026-08-05,512660,军工ETF国泰,55,3,1.14,1.17,2.63,3,False,111.35,27.38,-2.68,45.94,13.68,3.27,54.08,全样本(基准)
ETF,2026-08-05,512690,酒ETF鹏华,37,3,0.44,0.45,2.27,3,False,63.23,101.75,29.07,19.7,19.25,,,全样本(基准)
ETF,2026-08-05,512710,军工龙头ETF富国,49,3,0.62,0.64,3.23,3,False,113.21,31.86,-8.3,,,,,全样本(基准)
ETF,2026-08-05,512760,芯片ETF国泰,41,3,1.11,1.16,4.5,3,False,36.94,-3.41,37.98,84.76,67.18,,,全样本(基准)
ETF,2026-08-05,512800,银行ETF华宝,43,3,0.8,0.8,0.0,3,False,1.14,88.51,65.95,6.68,71.31,0.67,38.16,全样本(基准)
ETF,2026-08-05,512880,证券ETF国泰,4,3,1.11,1.1,-0.9,3,False,64.39,61.35,36.67,15.33,10.03,1.31,21.84,全样本(基准)
ETF,2026-08-05,512890,红利低波ETF华泰柏瑞,12,3,1.16,1.16,0.0,3,False,6.5,92.86,60.92,7.74,68.7,0.85,57.04,全样本(基准)
ETF,2026-08-05,512950,央企改革ETF华夏,60,3,1.5,1.53,2.0,3,False,69.17,26.07,32.29,15.52,80.24,,,全样本(基准)
ETF,2026-08-05,513630,港股低波红利ETF摩根,40,3,1.59,1.58,-0.63,3,False,3.84,88.02,35.96,,,,,全样本(基准)
ETF,2026-08-05,515050,通信ETF华夏,27,3,1.0,1.02,2.0,3,False,70.88,-1.14,35.35,47.3,90.54,,,全样本(基准)
ETF,2026-08-05,515180,红利ETF易方达,24,3,1.4,1.43,2.14,3,False,36.36,95.5,46.14,8.31,55.88,0.82,44.84,全样本(基准)
ETF,2026-08-05,515220,煤炭ETF国泰,39,3,1.17,1.26,7.69,3,False,12.56,31.88,23.86,17.5,82.51,1.66,86.92,全样本(基准)
ETF,2026-08-05,515450,红利低波50ETF南方,23,3,1.4,1.4,0.0,3,False,-2.15,87.05,63.75,8.29,74.12,0.85,57.04,全样本(基准)
ETF,2026-08-05,515880,通信ETF国泰,9,3,0.64,0.64,0.0,3,False,80.54,-0.25,30.39,47.57,89.96,,,全样本(基准)
ETF,2026-08-05,515980,人工智能ETF华富,56,3,1.07,1.05,-1.87,3,False,71.07,13.08,45.65,54.39,87.37,,,全样本(基准)
ETF,2026-08-05,516150,稀土ETF嘉实,57,3,1.75,1.83,4.57,3,False,116.22,14.92,11.05,28.85,28.89,,,全样本(基准)
ETF,2026-08-05,516650,有色金属ETF华夏,44,3,1.86,1.96,5.38,3,False,95.59,55.0,3.72,18.57,23.88,,,全样本(基准)
ETF,2026-08-05,517520,黄金股ETF永赢,38,3,2.0,2.17,8.5,3,False,90.17,111.34,4.43,21.9,57.49,,,全样本(基准)
ETF,2026-08-05,560860,工业有色ETF万家,47,3,1.64,1.73,5.49,3,False,92.44,37.38,12.2,62.71,34.71,,,全样本(基准)
ETF,2026-08-05,562500,机器人ETF华夏,25,3,1.02,1.01,-0.98,3,False,120.72,14.6,26.22,54.43,60.57,,,全样本(基准)
ETF,2026-08-05,563300,中证2000ETF华泰柏瑞,53,3,1.36,1.42,4.41,3,False,110.67,20.82,21.95,37.46,61.1,,,全样本(基准)
ETF,2026-08-05,563360,A500ETF华泰柏瑞,7,3,1.3,1.32,1.54,3,False,80.74,13.84,33.45,16.17,71.4,,,全样本(基准)
ETF,2026-08-05,588000,科创50ETF华夏,2,3,1.79,1.84,2.79,3,False,40.32,0.3,41.17,76.6,81.97,7.67,91.18,全样本(基准)
ETF,2026-08-05,588170,科创半导体ETF华夏,8,3,0.95,1.05,10.53,3,False,35.92,8.4,46.86,40.07,78.68,,,全样本(基准)
ETF,2026-08-05,588200,科创芯片ETF嘉实,5,3,1.17,1.22,4.27,3,False,39.82,-2.74,42.46,113.8,78.34,,,全样本(基准)
ETF,2026-08-05,159201,自由现金流ETF华夏,31,5,1.17,1.19,1.71,5,False,49.4,97.39,13.67,,,,,全样本(基准)
ETF,2026-08-05,159206,卫星ETF永赢,35,5,1.37,1.43,4.38,5,False,110.68,14.56,3.53,,,,,全样本(基准)
ETF,2026-08-05,159263,价值ETF易方达,54,5,1.15,1.15,0.0,5,False,37.54,102.6,49.17,,,,,全样本(基准)
ETF,2026-08-05,159307,红利低波100ETF博时,50,5,1.03,1.03,0.0,5,False,20.57,94.04,56.8,8.67,78.63,,,全样本(基准)
ETF,2026-08-05,159326,电网设备ETF华夏,21,5,1.69,1.71,1.18,5,False,103.86,8.41,24.87,12.66,86.7,,,全样本(基准)
ETF,2026-08-05,159363,创业板人工智能ETF华宝,51,5,1.23,1.25,1.63,5,False,101.38,14.37,42.29,,,,,全样本(基准)
ETF,2026-08-05,159516,半导体设备ETF国泰,10,5,0.7,0.76,8.57,5,False,40.22,8.64,47.95,100.05,94.48,,,全样本(基准)
ETF,2026-08-05,159530,机器人ETF易方达,26,5,1.42,1.42,0.0,5,False,124.12,12.13,21.2,,,,,全样本(基准)
ETF,2026-08-05,159611,电力ETF广发,42,5,1.07,1.06,-0.93,5,False,45.99,34.03,15.36,15.23,67.01,,,全样本(基准)
ETF,2026-08-05,159755,电池ETF广发,48,5,0.97,0.98,1.03,5,False,98.17,22.88,4.55,25.54,37.4,3.47,49.4,全样本(基准)
ETF,2026-08-05,159781,科创创业ETF易方达,32,5,1.13,1.14,0.88,5,False,60.02,0.34,37.24,43.35,61.97,,,全样本(基准)
ETF,2026-08-05,159796,电池ETF汇添富,61,5,0.87,0.89,2.3,5,False,104.78,19.09,9.56,,,,,全样本(基准)
ETF,2026-08-05,159819,人工智能ETF易方达,19,5,1.85,1.83,-1.08,5,False,68.97,12.1,46.54,50.85,75.11,,,全样本(基准)
ETF,2026-08-05,159851,金融科技ETF华宝,52,5,0.65,0.64,-1.54,5,False,104.91,61.48,6.28,33.64,14.28,,,全样本(基准)
ETF,2026-08-05,159852,软件ETF嘉实,46,5,0.75,0.72,-4.0,5,False,109.95,84.9,8.95,58.54,55.01,,,全样本(基准)
ETF,2026-08-05,159865,养殖ETF国泰,58,5,0.53,0.54,1.89,5,False,75.75,97.15,18.41,22.65,52.21,,,全样本(基准)
ETF,2026-08-05,159869,游戏ETF华夏,45,5,1.16,1.14,-1.72,5,False,112.48,91.73,5.63,20.57,20.82,,,全样本(基准)
ETF,2026-08-05,159870,化工ETF鹏华,36,5,0.81,0.82,1.23,5,False,92.73,37.4,17.86,21.53,53.07,,,全样本(基准)
ETF,2026-08-05,159915,创业板ETF易方达,3,5,3.56,3.62,1.69,5,False,90.25,8.83,32.37,43.66,53.92,5.75,67.84,全样本(基准)
ETF,2026-08-05,159928,消费ETF汇添富,33,5,0.67,0.68,1.49,5,False,35.19,98.52,31.73,20.25,21.93,3.6,4.44,全样本(基准)
ETF,2026-08-05,159949,创业板50ETF华安,14,5,1.68,1.7,1.19,5,False,86.82,8.21,27.56,,,,,全样本(基准)
ETF,2026-08-05,159967,创业板成长ETF华夏,59,5,0.79,0.82,3.8,5,False,79.78,2.87,35.8,,,,,全样本(基准)
ETF,2026-08-05,159992,创新药ETF银华,30,5,0.87,0.92,5.75,5,False,77.55,75.97,68.75,28.81,33.79,,,全样本(基准)
ETF,2026-08-05,159995,芯片ETF华夏,13,5,1.17,1.21,3.42,5,False,40.24,-3.64,35.64,,,,,全样本(基准)
ETF,2026-08-05,510050,上证50ETF华夏,17,5,3.03,3.04,0.33,5,False,19.36,65.22,36.14,11.5,77.59,1.24,53.84,全样本(基准)
ETF,2026-08-05,510180,上证180ETF华安,29,5,3.99,4.03,1.0,5,False,61.6,41.26,32.08,11.99,65.38,1.22,40.44,全样本(基准)
ETF,2026-08-05,510210,上证指数ETF富国,22,5,0.99,1.01,2.02,5,False,97.13,30.43,18.39,14.98,69.99,,,全样本(基准)
ETF,2026-08-05,510300,沪深300ETF华泰柏瑞,1,5,4.71,4.75,0.85,5,False,66.94,15.94,36.22,14.25,74.08,1.45,47.16,全样本(基准)
ETF,2026-08-05,510500,中证500ETF南方,6,5,7.82,8.05,2.94,5,False,93.77,10.93,34.0,27.14,70.27,2.41,77.48,全样本(基准)
ETF,2026-08-05,510880,红利ETF华泰柏瑞,18,5,3.23,3.3,2.17,5,False,24.58,92.34,59.19,8.45,71.42,0.83,59.28,全样本(基准)
ETF,2026-08-05,512010,医药ETF易方达,28,5,0.39,0.4,2.56,5,False,99.16,111.29,70.14,23.92,6.01,,,全样本(基准)
ETF,2026-08-05,512070,证券保险ETF易方达,34,5,0.81,0.79,-2.47,5,False,40.11,93.53,17.58,9.75,1.97,,,全样本(基准)
ETF,2026-08-05,512100,中证1000ETF南方,11,5,3.04,3.16,3.95,5,False,108.36,14.82,21.43,30.71,66.39,2.34,41.2,全样本(基准)
ETF,2026-08-05,512170,医疗ETF华宝,15,5,0.34,0.35,2.94,5,False,107.22,109.49,37.94,28.24,24.7,3.42,10.84,全样本(基准)
ETF,2026-08-05,512400,有色金属ETF南方,16,5,1.9,1.94,2.11,5,False,90.41,47.12,6.76,16.22,88.78,,,全样本(基准)
ETF,2026-08-05,512480,半导体ETF国联安,20,5,1.03,1.09,5.83,5,False,39.49,-5.64,36.89,84.51,79.83,,,全样本(基准)
ETF,2026-08-05,512660,军工ETF国泰,55,5,1.14,1.16,1.75,5,False,111.35,27.38,-2.68,45.94,13.68,3.27,54.08,全样本(基准)
ETF,2026-08-05,512690,酒ETF鹏华,37,5,0.44,0.45,2.27,5,False,63.23,101.75,29.07,19.7,19.25,,,全样本(基准)
ETF,2026-08-05,512710,军工龙头ETF富国,49,5,0.62,0.63,1.61,5,False,113.21,31.86,-8.3,,,,,全样本(基准)
ETF,2026-08-05,512760,芯片ETF国泰,41,5,1.11,1.16,4.5,5,False,36.94,-3.41,37.98,84.76,67.18,,,全样本(基准)
ETF,2026-08-05,512800,银行ETF华宝,43,5,0.8,0.8,0.0,4,True,1.14,88.51,65.95,6.68,71.31,0.67,38.16,全样本(基准)
ETF,2026-08-05,512880,证券ETF国泰,4,5,1.11,1.1,-0.9,5,False,64.39,61.35,36.67,15.33,10.03,1.31,21.84,全样本(基准)
ETF,2026-08-05,512890,红利低波ETF华泰柏瑞,12,5,1.16,1.16,0.0,5,False,6.5,92.86,60.92,7.74,68.7,0.85,57.04,全样本(基准)
ETF,2026-08-05,512950,央企改革ETF华夏,60,5,1.5,1.52,1.33,5,False,69.17,26.07,32.29,15.52,80.24,,,全样本(基准)
ETF,2026-08-05,513630,港股低波红利ETF摩根,40,5,1.59,1.56,-1.89,5,False,3.84,88.02,35.96,,,,,全样本(基准)
ETF,2026-08-05,515050,通信ETF华夏,27,5,1.0,1.05,5.0,5,False,70.88,-1.14,35.35,47.3,90.54,,,全样本(基准)
ETF,2026-08-05,515180,红利ETF易方达,24,5,1.4,1.42,1.43,5,False,36.36,95.5,46.14,8.31,55.88,0.82,44.84,全样本(基准)
ETF,2026-08-05,515220,煤炭ETF国泰,39,5,1.17,1.25,6.84,5,False,12.56,31.88,23.86,17.5,82.51,1.66,86.92,全样本(基准)
ETF,2026-08-05,515450,红利低波50ETF南方,23,5,1.4,1.4,0.0,5,False,-2.15,87.05,63.75,8.29,74.12,0.85,57.04,全样本(基准)
ETF,2026-08-05,515880,通信ETF国泰,9,5,0.64,0.67,4.69,5,False,80.54,-0.25,30.39,47.57,89.96,,,全样本(基准)
ETF,2026-08-05,515980,人工智能ETF华富,56,5,1.07,1.06,-0.93,5,False,71.07,13.08,45.65,54.39,87.37,,,全样本(基准)
ETF,2026-08-05,516150,稀土ETF嘉实,57,5,1.75,1.8,2.86,5,False,116.22,14.92,11.05,28.85,28.89,,,全样本(基准)
ETF,2026-08-05,516650,有色金属ETF华夏,44,5,1.86,1.89,1.61,5,False,95.59,55.0,3.72,18.57,23.88,,,全样本(基准)
ETF,2026-08-05,517520,黄金股ETF永赢,38,5,2.0,2.08,4.0,5,False,90.17,111.34,4.43,21.9,57.49,,,全样本(基准)
ETF,2026-08-05,560860,工业有色ETF万家,47,5,1.64,1.65,0.61,4,True,92.44,37.38,12.2,62.71,34.71,,,全样本(基准)
ETF,2026-08-05,562500,机器人ETF华夏,25,5,1.02,1.02,0.0,5,False,120.72,14.6,26.22,54.43,60.57,,,全样本(基准)
ETF,2026-08-05,563300,中证2000ETF华泰柏瑞,53,5,1.36,1.44,5.88,5,False,110.67,20.82,21.95,37.46,61.1,,,全样本(基准)
ETF,2026-08-05,563360,A500ETF华泰柏瑞,7,5,1.3,1.32,1.54,5,False,80.74,13.84,33.45,16.17,71.4,,,全样本(基准)
ETF,2026-08-05,588000,科创50ETF华夏,2,5,1.79,1.83,2.23,5,False,40.32,0.3,41.17,76.6,81.97,7.67,91.18,全样本(基准)
ETF,2026-08-05,588170,科创半导体ETF华夏,8,5,0.95,1.04,9.47,5,False,35.92,8.4,46.86,40.07,78.68,,,全样本(基准)
ETF,2026-08-05,588200,科创芯片ETF嘉实,5,5,1.17,1.22,4.27,5,False,39.82,-2.74,42.46,113.8,78.34,,,全样本(基准)
ETF,2026-08-06,159201,自由现金流ETF华夏,31,1,1.17,1.17,0.0,1,False,41.63,97.39,13.67,,,,,全样本(基准)
ETF,2026-08-06,159206,卫星ETF永赢,34,1,1.4,1.45,3.57,1,False,114.8,17.41,5.36,,,,,全样本(基准)
ETF,2026-08-06,159263,价值ETF易方达,56,1,1.15,1.14,-0.87,1,False,28.23,102.1,48.82,,,,,全样本(基准)
ETF,2026-08-06,159307,红利低波100ETF博时,52,1,1.03,1.03,0.0,1,False,5.95,94.6,56.8,8.56,76.51,,,全样本(基准)
ETF,2026-08-06,159326,电网设备ETF华夏,20,1,1.68,1.7,1.19,1,False,106.33,7.49,24.07,12.6,84.34,,,全样本(基准)
ETF,2026-08-06,159363,创业板人工智能ETF华宝,50,1,1.23,1.24,0.81,1,False,109.49,14.63,42.29,,,,,全样本(基准)
ETF,2026-08-06,159516,半导体设备ETF国泰,9,1,0.72,0.74,2.78,1,False,65.29,11.55,50.16,112.39,96.77,,,全样本(基准)
ETF,2026-08-06,159530,机器人ETF易方达,26,1,1.4,1.42,1.43,1,False,118.7,10.33,19.4,,,,,全样本(基准)
ETF,2026-08-06,159611,电力ETF广发,42,1,1.06,1.06,0.0,1,False,35.02,30.27,12.74,15.36,67.65,,,全样本(基准)
ETF,2026-08-06,159755,电池ETF广发,48,1,0.96,0.97,1.04,1,False,90.6,19.99,2.38,25.53,37.4,3.47,49.4,全样本(基准)
ETF,2026-08-06,159781,科创创业ETF易方达,27,1,1.13,1.15,1.77,1,False,72.15,-0.16,36.87,44.12,63.12,,,全样本(基准)
ETF,2026-08-06,159796,电池ETF汇添富,60,1,0.86,0.87,1.16,1,False,95.95,16.27,7.22,,,,,全样本(基准)
ETF,2026-08-06,159819,人工智能ETF易方达,19,1,1.84,1.87,1.63,1,False,82.42,11.22,45.89,51.06,76.36,,,全样本(基准)
ETF,2026-08-06,159851,金融科技ETF华宝,53,1,0.65,0.65,0.0,1,False,95.79,63.16,6.28,34.07,15.07,,,全样本(基准)
ETF,2026-08-06,159852,软件ETF嘉实,46,1,0.74,0.73,-1.35,1,False,103.23,79.07,7.45,59.31,55.83,,,全样本(基准)
ETF,2026-08-06,159865,养殖ETF国泰,57,1,0.53,0.53,0.0,1,False,71.21,96.1,18.03,22.8,53.02,,,全样本(基准)
ETF,2026-08-06,159869,游戏ETF华夏,47,1,1.14,1.13,-0.88,1,False,100.03,82.95,3.51,20.19,19.34,,,全样本(基准)
ETF,2026-08-06,159870,化工ETF鹏华,36,1,0.82,0.83,1.22,1,False,103.08,41.8,20.82,22.45,57.77,,,全样本(基准)
ETF,2026-08-06,159915,创业板ETF易方达,3,1,3.54,3.59,1.41,1,False,98.79,7.55,31.26,44.3,55.36,5.83,68.96,全样本(基准)
ETF,2026-08-06,159928,消费ETF汇添富,33,1,0.67,0.67,0.0,1,False,24.47,97.8,31.73,19.96,20.15,3.54,3.04,全样本(基准)
ETF,2026-08-06,159949,创业板50ETF华安,14,1,1.66,1.68,1.2,1,False,91.86,6.35,25.86,,,,,全样本(基准)
ETF,2026-08-06,159967,创业板成长ETF华夏,61,1,0.79,0.81,2.53,1,False,92.51,3.63,35.8,,,,,全样本(基准)
ETF,2026-08-06,159992,创新药ETF银华,30,1,0.85,0.91,7.06,1,False,76.78,72.04,64.81,28.73,33.33,,,全样本(基准)
