排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,双均线多头,价距MA20%,量比,量比30,成交额(亿),PE5年分位%,PB5年分位%,行业
1,510300,沪深300ETF华泰柏瑞,16.94,20.6,19.88,25.56,17.58,33.4,4.62,-0.3,13.6,63.38,1.43,42.16,4.676,4.766,0,-1.2,0.8,0.66,28.39,,,沪深300
2,588000,科创50ETF华夏,13.56,-3.75,26.15,22.35,-3.85,40.23,1.68,-1.47,71.11,68.78,7.31,83.67,1.756,1.905,0,-4.33,0.91,0.67,50.2,,,科创板
3,159915,创业板ETF易方达,41.65,18.61,8.12,35.72,12.25,26.58,3.38,-1.0,38.4,32.4,5.38,60.84,3.49,3.71,0,-3.15,0.96,0.76,54.55,,,创业板
4,512880,证券ETF国泰,14.9,30.57,32.79,59.27,29.68,35.61,1.08,-0.55,12.81,4.61,1.26,14.32,1.089,1.105,0,-0.37,0.77,0.79,15.19,,,证券
5,588200,科创芯片ETF嘉实,19.43,5.67,31.13,25.46,3.12,44.39,1.12,-1.67,96.48,73.01,,,1.174,1.285,0,-4.6,0.94,0.63,23.64,,,半导体
6,510500,中证500ETF南方,34.96,39.62,21.27,28.66,28.71,38.95,7.79,0.24,26.12,64.37,2.4,77.52,7.886,8.085,0,-1.22,0.63,0.64,22.54,,,中证500
7,159516,半导体设备ETF国泰,18.79,9.48,36.87,18.18,7.17,50.49,0.67,-1.76,97.19,91.39,,,0.72,0.766,0,-6.94,0.84,0.54,22.79,,,半导体
8,515880,通信ETF国泰,60.4,47.8,24.88,50.51,32.89,35.35,0.67,-1.03,44.2,87.04,,,0.667,0.718,0,0.45,1.23,0.82,33.2,,,通信
9,588170,科创半导体ETF华夏,14.95,8.4,37.53,13.57,6.86,51.21,0.92,-1.5,43.22,81.81,,,0.996,1.059,0,-7.63,0.87,0.53,36.73,,,半导体
10,563360,A500ETF华泰柏瑞,28.61,24.17,14.87,29.75,18.89,31.08,1.27,-0.31,15.24,49.52,,,1.29,1.321,0,-1.47,0.94,0.85,37.56,,,中证A500
11,512890,红利低波ETF华泰柏瑞,73.63,102.17,100.06,55.63,99.65,77.3,1.21,1.26,7.92,71.84,0.86,61.08,1.183,1.153,1,2.28,0.72,0.8,7.37,,,红利
12,512400,有色金属ETF南方,19.98,83.63,12.28,9.48,86.27,10.61,1.9,1.5,15.31,80.37,,,1.918,1.867,1,-0.94,1.05,0.8,9.58,,,有色金属
13,159995,芯片ETF华夏,25.67,3.76,22.79,25.58,-0.04,35.48,1.11,-0.89,,,,,1.158,1.292,0,-4.15,1.05,0.77,6.96,,,半导体
14,512170,医疗ETF华宝,33.01,58.93,46.44,14.3,69.63,37.25,0.34,0.89,27.95,23.59,3.51,14.04,0.345,0.327,1,-1.45,1.24,0.66,3.83,,,医药
15,159949,创业板50ETF华安,43.71,16.29,3.0,38.05,10.57,19.97,1.58,-1.19,,,,,1.634,1.755,0,-3.24,0.94,0.73,15.33,,,创业板
16,510050,上证50ETF华夏,26.77,51.66,35.6,51.51,55.79,38.25,3.02,0.07,11.07,70.2,1.24,52.0,3.023,3.032,0,-0.1,0.71,0.6,9.78,,,上证50
17,159819,人工智能ETF易方达,44.36,5.56,25.66,64.71,2.09,39.9,1.73,-1.31,44.86,48.86,,,1.763,1.902,0,-2.04,0.81,0.55,2.92,,,人工智能
18,512100,中证1000ETF南方,54.54,62.01,28.82,46.39,43.78,30.91,3.11,0.42,30.92,66.54,2.41,47.0,3.108,3.171,0,0.06,0.79,0.58,24.97,,,中证1000
19,515450,红利低波50ETF南方,68.05,63.77,72.75,65.25,72.26,66.82,1.42,0.42,8.45,77.88,0.86,61.08,1.408,1.391,1,0.85,0.7,0.57,1.25,,,红利
20,512480,半导体ETF国联安,18.62,5.3,25.24,22.65,2.56,39.38,0.99,-1.2,65.41,47.79,,,1.041,1.149,0,-4.9,0.91,0.71,11.36,,,半导体
21,510880,红利ETF华泰柏瑞,21.3,93.06,92.25,1.09,100.59,85.58,3.45,1.77,8.76,79.15,0.86,62.24,3.398,3.233,1,1.53,0.85,0.73,5.05,,,红利
22,159326,电网设备ETF华夏,29.09,46.44,7.61,35.58,29.52,23.54,1.65,-0.54,11.65,66.93,,,1.679,1.77,0,-2.03,0.91,0.5,3.44,,,其他
23,515180,红利ETF易方达,11.7,92.79,77.91,0.38,101.11,68.84,1.45,0.97,8.53,60.04,0.85,49.36,1.441,1.391,1,0.62,0.98,1.03,4.14,,,红利
24,515050,通信ETF华夏,62.23,40.23,31.41,50.42,25.84,40.4,1.04,-0.86,44.11,86.05,,,1.037,1.119,0,0.29,1.13,0.86,10.26,,,通信
25,562500,机器人ETF华夏,41.06,19.12,5.4,44.99,9.44,16.1,0.95,-0.52,45.2,22.7,,,0.969,1.023,0,-1.86,1.03,0.63,3.76,,,机器人
26,510180,上证180ETF华安,35.69,53.47,27.16,52.02,48.03,32.23,3.96,0.18,11.67,58.66,1.22,40.12,3.975,4.003,0,-0.38,1.05,0.97,0.64,,,上证180
27,159992,创新药ETF银华,28.78,16.45,64.96,11.11,38.61,59.14,0.85,0.95,27.23,27.19,,,0.879,0.85,1,-3.41,1.21,0.71,7.23,,,医药
28,159781,科创创业ETF易方达,26.08,-0.79,14.81,27.38,-2.11,31.63,1.05,-1.51,38.71,54.43,,,1.093,1.197,0,-4.3,1.01,0.73,3.88,,,科创板
29,159530,机器人ETF易方达,47.42,17.58,4.08,50.06,7.84,11.23,1.32,-0.38,,,,,1.347,1.426,0,-2.15,0.84,0.53,4.02,,,机器人
30,159201,自由现金流ETF华夏,33.34,102.49,24.51,14.44,107.44,19.72,1.19,0.68,,,,,1.183,1.147,1,0.59,0.47,0.52,1.8,,,货币市场
31,159928,消费ETF汇添富,85.41,87.44,40.34,97.09,90.17,30.44,0.68,-0.44,20.45,23.32,3.51,2.72,0.671,0.657,1,1.34,0.74,0.65,2.36,,,消费
32,512010,医药ETF易方达,61.09,42.4,69.64,40.73,58.0,59.56,0.38,0.53,23.49,4.56,,,0.387,0.371,1,-1.81,1.39,0.7,3.42,,,医药
33,510210,上证指数ETF富国,42.44,90.4,38.66,45.03,82.84,36.04,1.01,0.5,14.77,68.04,,,1.006,1.002,1,0.4,1.01,0.65,6.98,,,其他
34,517520,黄金股ETF永赢,42.43,90.98,22.85,39.24,101.21,13.22,2.18,0.88,21.19,48.52,,,2.167,1.915,1,0.55,0.52,0.38,4.19,,,黄金
35,159870,化工ETF鹏华,24.52,70.63,18.08,22.01,56.82,24.67,0.81,1.89,18.0,35.42,,,0.809,0.813,0,0.12,0.94,0.89,3.46,,,化工
36,512690,酒ETF鹏华,75.95,72.61,27.09,86.77,76.53,21.29,0.43,-0.69,19.98,22.09,,,0.428,0.419,1,0.47,0.67,0.56,3.41,,,白酒
37,512070,证券保险ETF易方达,7.61,64.6,18.34,58.1,79.42,16.38,0.8,-0.87,7.44,0.03,,,0.797,0.799,0,0.38,0.54,0.65,3.29,,,证券
38,159206,卫星ETF永赢,52.04,27.07,-0.56,65.98,23.06,5.14,1.35,-0.3,,,,,1.375,1.46,0,-1.82,0.79,0.46,2.82,,,通信
39,513630,港股低波红利ETF摩根,73.81,75.47,43.59,34.52,80.44,35.43,1.6,0.82,,,,,1.589,1.555,1,0.88,1.01,0.69,2.56,,,红利
40,515220,煤炭ETF国泰,5.09,83.78,63.0,-9.39,96.58,61.05,1.3,2.36,18.08,84.58,1.81,97.56,1.295,1.21,1,0.39,0.73,1.04,9.33,,,煤炭
41,512760,芯片ETF国泰,16.02,0.98,24.51,20.63,-0.84,38.78,1.05,-1.13,65.59,42.31,,,1.105,1.224,0,-4.98,1.22,0.74,3.55,,,半导体
42,512800,银行ETF华宝,62.12,94.68,101.19,63.04,97.68,84.91,0.84,0.6,7.02,83.96,0.68,43.8,0.822,0.797,1,2.19,0.72,0.66,7.08,,,银行
43,516650,有色金属ETF华夏,24.37,85.85,9.35,10.88,89.03,6.68,1.86,1.81,17.23,20.96,,,1.874,1.811,1,-0.69,1.15,0.9,1.92,,,有色金属
44,159611,电力ETF广发,44.69,43.39,1.91,38.35,44.18,5.74,1.04,0.77,14.99,65.35,,,1.042,1.052,0,0.1,0.77,0.63,2.79,,,电力
